recording_id,spectrogram_path,spectrogram_path.1,duration_sec,low_freq_hz,peak_freq_hz,high_freq_hz,peak_amplitude_db,snr_db,latitude,longitude,ibra_bioregion,habitat,date,time_local,season,temp_celcius,humidity,sex,age_class,timestamp,hour,month,spec_fullpath,label,file_exists,label_idx,cnn_pred,cnn_conf,crnn_pred,crnn_conf,cluster_km
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk023,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk023__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk023__mel.png,5,2766.2,2966.7,3671.6,89.8,12.0,-25.96142,136.05046,Central Ranges,Eucalypt open woodland,2/06/2024,16:46,Summer,25.4,35.5,Female,Adult,2024-06-02 16:46:00,16,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk023__mel.png,Central Ranges,True,1,Great Victoria Desert,0.66964155,Burt Plain,0.17319061,0
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk024,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk024__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk024__mel.png,5,286.5,606.6,997.8,53.0,19.6,-22.39465,122.22145,Central Ranges,Eucalypt open woodland,2/06/2024,11:21,Summer,16.4,33.6,Female,Adult,2024-06-02 11:21:00,11,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk024__mel.png,Central Ranges,True,1,Great Victoria Desert,0.6250345,Burt Plain,0.16987918,0
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk025,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk025__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk025__mel.png,5,90.6,428.7,1632.1,63.8,11.6,-26.84934,125.94541,Central Ranges,Eucalypt open woodland,2/06/2024,7:55,Summer,26.1,20.7,Female,Adult,2024-06-02 07:55:00,7,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk025__mel.png,Central Ranges,True,1,Great Victoria Desert,0.41685367,Murray-Darling Depression,0.22219287,0
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk026,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk026__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk026__mel.png,5,1430.8,1650.8,1927.6,62.5,18.7,-30.29243,137.34288,Central Ranges,Eucalypt open woodland,2/06/2024,15:33,Summer,33.7,50.4,Female,Adult,2024-06-02 15:33:00,15,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk026__mel.png,Central Ranges,True,1,Great Victoria Desert,0.6828444,Murray-Darling Depression,0.16044708,0
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk027,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk027__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk027__mel.png,5,194.3,388.1,1846.6,55.0,17.9,-30.07904,133.76372,Central Ranges,Eucalypt open woodland,2/06/2024,11:16,Summer,26.7,75.9,Female,Adult,2024-06-02 11:16:00,11,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk027__mel.png,Central Ranges,True,1,Central Ranges,0.639309,Channel Country,0.19716115,0
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk028,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk028__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk028__mel.png,5,2212.5,2770.4,3333.9,82.2,19.5,-29.83808,125.55801,Central Ranges,Eucalypt open woodland,2/06/2024,9:04,Summer,29.4,76.4,Female,Adult,2024-06-02 09:04:00,9,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk028__mel.png,Central Ranges,True,1,Great Victoria Desert,0.5323128,Channel Country,0.16972505,0
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk029,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk029__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk029__mel.png,5,80.0,428.8,1825.7,67.1,8.6,-24.5619,136.02686,Central Ranges,Eucalypt open woodland,2/06/2024,8:26,Summer,15.6,14.0,Female,Adult,2024-06-02 08:26:00,8,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk029__mel.png,Central Ranges,True,1,Central Ranges,0.5179284,Channel Country,0.1882637,0
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk030,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk030__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk030__mel.png,5,878.2,1088.1,1360.5,58.1,14.0,-19.7596,127.09844,Central Ranges,Eucalypt open woodland,2/06/2024,12:51,Summer,28.3,69.2,Female,Adult,2024-06-02 12:51:00,12,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk030__mel.png,Central Ranges,True,1,Central Ranges,0.54907215,Channel Country,0.19965643,0
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk031,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk031__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk031__mel.png,5,1116.2,1461.6,1903.8,62.4,22.8,-28.777,122.67343,Central Ranges,Eucalypt open woodland,2/06/2024,12:46,Summer,38.8,72.6,Female,Adult,2024-06-02 12:46:00,12,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk031__mel.png,Central Ranges,True,1,Central Ranges,0.75450104,Channel Country,0.2272996,0
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk032,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk032__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk032__mel.png,5,397.8,636.1,2066.1,65.8,15.9,-26.16668,127.78782,Central Ranges,Eucalypt open woodland,2/06/2024,15:29,Summer,24.4,47.9,Female,Adult,2024-06-02 15:29:00,15,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk032__mel.png,Central Ranges,True,1,Central Ranges,0.51366514,Channel Country,0.21092002,0
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk033,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk033__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk033__mel.png,5,669.5,948.1,1408.3,75.0,20.0,-19.54309,138.35495,Central Ranges,Eucalypt open woodland,2/06/2024,16:04,Summer,32.5,17.9,Female,Adult,2024-06-02 16:04:00,16,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk033__mel.png,Central Ranges,True,1,Great Victoria Desert,0.5948894,Great Victoria Desert,0.21189766,0
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk034,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk034__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk034__mel.png,5,520.5,783.3,1186.3,51.7,12.0,-29.02812,138.10121,Central Ranges,Eucalypt open woodland,2/06/2024,14:02,Summer,29.7,77.0,Female,Adult,2024-06-02 14:02:00,14,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk034__mel.png,Central Ranges,True,1,Great Victoria Desert,0.4923997,Channel Country,0.20347261,0
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk035,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk035__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk035__mel.png,5,730.3,1029.1,1361.6,63.2,11.4,-23.77298,125.07067,Central Ranges,Eucalypt open woodland,2/06/2024,17:57,Summer,23.7,37.3,Female,Adult,2024-06-02 17:57:00,17,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk035__mel.png,Central Ranges,True,1,Central Ranges,0.538415,Great Victoria Desert,0.21932639,0
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk036,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk036__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk036__mel.png,5,1188.8,1547.8,2034.3,65.6,18.3,-30.66931,133.09098,Central Ranges,Eucalypt open woodland,2/06/2024,7:23,Summer,32.9,53.8,Female,Adult,2024-06-02 07:23:00,7,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk036__mel.png,Central Ranges,True,1,Great Victoria Desert,0.5125282,Great Victoria Desert,0.20839721,0
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk037,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk037__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk037__mel.png,5,1341.3,1640.7,1924.3,68.0,10.9,-29.17229,122.31804,Central Ranges,Eucalypt open woodland,2/06/2024,11:20,Summer,27.1,37.1,Female,Adult,2024-06-02 11:20:00,11,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk037__mel.png,Central Ranges,True,1,Central Ranges,0.6084766,Channel Country,0.19734083,0
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk038,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk038__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk038__mel.png,5,1552.1,2042.6,2719.2,93.2,15.2,-25.38102,139.1011,Central Ranges,Eucalypt open woodland,2/06/2024,9:47,Summer,27.4,61.5,Female,Adult,2024-06-02 09:47:00,9,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk038__mel.png,Central Ranges,True,1,Central Ranges,0.59494114,Great Victoria Desert,0.2157038,0
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk039,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk039__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk039__mel.png,5,919.2,1276.6,1754.9,65.4,20.3,-22.50839,131.41563,Central Ranges,Eucalypt open woodland,2/06/2024,7:38,Summer,28.3,82.1,Female,Adult,2024-06-02 07:38:00,7,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk039__mel.png,Central Ranges,True,1,Great Victoria Desert,0.53831446,Channel Country,0.19747372,0
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk040,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk040__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk040__mel.png,5,1760.6,2185.3,3017.2,90.2,18.9,-26.12979,133.64729,Central Ranges,Eucalypt open woodland,2/06/2024,9:47,Summer,23.5,44.1,Female,Adult,2024-06-02 09:47:00,9,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk040__mel.png,Central Ranges,True,1,Central Ranges,0.5251372,Great Victoria Desert,0.20964941,0
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk041,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk041__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk041__mel.png,5,538.1,720.3,1202.3,72.2,22.1,-24.75274,130.83094,Central Ranges,Eucalypt open woodland,2/06/2024,12:24,Summer,28.5,43.7,Female,Adult,2024-06-02 12:24:00,12,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk041__mel.png,Central Ranges,True,1,Great Victoria Desert,0.5620498,Channel Country,0.16170266,0
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk042,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk042__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk042__mel.png,5,1010.6,1396.1,1715.6,73.4,10.8,-18.76272,129.06473,Central Ranges,Eucalypt open woodland,2/06/2024,17:56,Summer,22.3,12.3,Female,Adult,2024-06-02 17:56:00,17,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk042__mel.png,Central Ranges,True,1,Central Ranges,0.4920582,Channel Country,0.17735069,0
XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk000,spectrograms/Lophochroa_leadbeateri/XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk000__mel.png,spectrograms/Lophochroa_leadbeateri/XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk000__mel.png,5,395.4,739.3,1172.9,67.9,17.8,-28.18862,123.73504,Finke,Acacia shrubland,26/02/2024,17:38,Summer,31.0,26.8,Unknown,Unknown,2024-02-26 17:38:00,17,2,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk000__mel.png,Finke,True,3,MacDonnell Ranges,0.18432805,Murray-Darling Depression,0.31881195,0
XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk001,spectrograms/Lophochroa_leadbeateri/XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk001__mel.png,spectrograms/Lophochroa_leadbeateri/XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk001__mel.png,5,2610.5,2949.7,3861.7,86.0,15.1,-26.44284,126.94685,Finke,Acacia shrubland,26/02/2024,17:24,Summer,19.3,18.2,Unknown,Unknown,2024-02-26 17:24:00,17,2,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk001__mel.png,Finke,True,3,Finke,0.32132643,Channel Country,0.24293329,0
XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk002,spectrograms/Lophochroa_leadbeateri/XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk002__mel.png,spectrograms/Lophochroa_leadbeateri/XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk002__mel.png,5,522.0,913.7,1210.1,75.7,11.2,-25.18678,130.83273,Finke,Acacia shrubland,26/02/2024,18:07,Summer,20.1,46.6,Unknown,Unknown,2024-02-26 18:07:00,18,2,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk002__mel.png,Finke,True,3,Great Victoria Desert,0.20608531,Murray-Darling Depression,0.22845228,0
XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk003,spectrograms/Lophochroa_leadbeateri/XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk003__mel.png,spectrograms/Lophochroa_leadbeateri/XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk003__mel.png,5,880.9,1256.6,1531.5,62.0,22.2,-25.25531,132.15907,Finke,Acacia shrubland,26/02/2024,18:45,Summer,20.0,43.0,Unknown,Unknown,2024-02-26 18:45:00,18,2,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk003__mel.png,Finke,True,3,Simpson Strzelecki Dunefields,0.2530713,Channel Country,0.18008453,0
XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk004,spectrograms/Lophochroa_leadbeateri/XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk004__mel.png,spectrograms/Lophochroa_leadbeateri/XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk004__mel.png,5,1519.9,1828.2,2654.1,99.6,15.3,-31.237,133.09356,Finke,Acacia shrubland,26/02/2024,5:35,Summer,25.2,63.8,Unknown,Unknown,2024-02-26 05:35:00,5,2,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk004__mel.png,Finke,True,3,Channel Country,0.17162868,Murray-Darling Depression,0.33944556,0
XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk005,spectrograms/Lophochroa_leadbeateri/XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk005__mel.png,spectrograms/Lophochroa_leadbeateri/XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk005__mel.png,5,337.6,649.9,2202.4,48.7,12.1,-26.34352,130.53504,Finke,Acacia shrubland,26/02/2024,6:40,Summer,26.4,32.3,Unknown,Unknown,2024-02-26 06:40:00,6,2,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk005__mel.png,Finke,True,3,MacDonnell Ranges,0.28412047,Murray-Darling Depression,0.30793026,0
XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk006,spectrograms/Lophochroa_leadbeateri/XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk006__mel.png,spectrograms/Lophochroa_leadbeateri/XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk006__mel.png,5,1340.7,1696.7,2695.9,83.9,9.8,-26.0808,133.15403,Finke,Acacia shrubland,26/02/2024,18:03,Summer,34.6,17.1,Unknown,Unknown,2024-02-26 18:03:00,18,2,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk006__mel.png,Finke,True,3,Murray-Darling Depression,0.23446709,Murray-Darling Depression,0.40872443,0
XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk007,spectrograms/Lophochroa_leadbeateri/XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk007__mel.png,spectrograms/Lophochroa_leadbeateri/XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk007__mel.png,5,397.8,636.1,2066.1,65.8,15.9,-26.16668,127.78782,Finke,Acacia shrubland,26/02/2024,15:29,Summer,24.4,47.9,Unknown,Unknown,2024-02-26 15:29:00,15,2,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk007__mel.png,Finke,True,3,Finke,0.20531158,Murray-Darling Depression,0.25629646,0
XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk008,spectrograms/Lophochroa_leadbeateri/XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk008__mel.png,spectrograms/Lophochroa_leadbeateri/XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk008__mel.png,5,240.1,488.6,1393.5,49.1,14.2,-27.24731,139.18817,Finke,Acacia shrubland,26/02/2024,8:24,Summer,17.3,67.0,Unknown,Unknown,2024-02-26 08:24:00,8,2,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk008__mel.png,Finke,True,3,Finke,0.3462972,Murray-Darling Depression,0.2761764,0
XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk009,spectrograms/Lophochroa_leadbeateri/XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk009__mel.png,spectrograms/Lophochroa_leadbeateri/XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk009__mel.png,5,1325.1,1599.6,1888.0,73.2,11.7,-26.89113,139.25173,Finke,Acacia shrubland,26/02/2024,18:56,Summer,28.6,34.7,Unknown,Unknown,2024-02-26 18:56:00,18,2,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk009__mel.png,Finke,True,3,Channel Country,0.3055782,Great Victoria Desert,0.16862205,0
XC386595_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000,spectrograms/Lophochroa_leadbeateri/XC386595_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,spectrograms/Lophochroa_leadbeateri/XC386595_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,5,443.8,605.8,1056.2,53.9,19.0,-19.17957,132.21407,Mitchell Grass Downs,Acacia shrubland,29/10/2024,10:33,Winter,23.7,16.6,Female,Adult,2024-10-29 10:33:00,10,10,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC386595_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,Mitchell Grass Downs,True,7,Finke,0.28657648,Channel Country,0.25096032,0
XC386595_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001,spectrograms/Lophochroa_leadbeateri/XC386595_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,spectrograms/Lophochroa_leadbeateri/XC386595_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,5,730.3,1029.1,1361.6,63.2,11.4,-23.77298,125.07067,Mitchell Grass Downs,Acacia shrubland,29/10/2024,17:57,Winter,23.7,37.3,Female,Adult,2024-10-29 17:57:00,17,10,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC386595_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,Mitchell Grass Downs,True,7,MacDonnell Ranges,0.2370915,Murray-Darling Depression,0.32968557,0
