spec_fullpath,label,ibra_bioregion,recording_id,time_local,longitude,latitude,__dummy__,cluster_km,cluster_hdb
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\33-audio-9701686186__chunk003__mel.png,Mitchell Grass Downs,Mitchell Grass Downs,33-audio-9701686186__chunk003,12:51,127.09844,-19.7596,0,2,-1
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\34-audio-5298786511__chunk000__mel.png,Murray-Darling Depression,Murray-Darling Depression,34-audio-5298786511__chunk000,18:57,132.34769,-30.0845,0,0,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\34-audio-5298786511__chunk001__mel.png,Murray-Darling Depression,Murray-Darling Depression,34-audio-5298786511__chunk001,8:20,124.12119,-27.97003,0,0,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\34-audio-5298786511__chunk002__mel.png,Murray-Darling Depression,Murray-Darling Depression,34-audio-5298786511__chunk002,16:09,136.92972,-30.47198,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\34-audio-5298786511__chunk003__mel.png,Murray-Darling Depression,Murray-Darling Depression,34-audio-5298786511__chunk003,5:20,137.73802,-27.74685,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\34-audio-5298786511__chunk004__mel.png,Murray-Darling Depression,Murray-Darling Depression,34-audio-5298786511__chunk004,14:25,133.75745,-27.50972,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\35-audio-4143504006__chunk000__mel.png,Gawler,Gawler,35-audio-4143504006__chunk000,18:42,125.06614,-20.71333,0,0,-1
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\35-audio-4143504006__chunk001__mel.png,Gawler,Gawler,35-audio-4143504006__chunk001,14:13,132.91453,-27.28401,0,1,-1
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\36-audio-5492771124__chunk000__mel.png,Central Ranges,Central Ranges,36-audio-5492771124__chunk000,7:38,131.41563,-22.50839,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\36-audio-5492771124__chunk001__mel.png,Central Ranges,Central Ranges,36-audio-5492771124__chunk001,11:45,134.68709,-18.39475,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\36-audio-5492771124__chunk002__mel.png,Central Ranges,Central Ranges,36-audio-5492771124__chunk002,6:05,127.71744,-26.20363,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\37-audio-5933238796__chunk000__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,37-audio-5933238796__chunk000,13:57,128.93161,-25.52081,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\37-audio-5933238796__chunk001__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,37-audio-5933238796__chunk001,18:03,133.15403,-26.0808,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\37-audio-5933238796__chunk002__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,37-audio-5933238796__chunk002,10:31,127.43729,-29.10171,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\37-audio-5933238796__chunk003__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,37-audio-5933238796__chunk003,14:01,126.32407,-25.60967,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk000__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk000,17:38,127.43177,-22.11884,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk001__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk001,11:21,138.53829,-28.44031,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk002__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk002,7:23,133.09098,-30.66931,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk003__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk003,9:52,133.35918,-20.01279,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk004__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk004,11:01,126.76276,-18.49674,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk005__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk005,6:22,135.58232,-21.78259,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk006__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk006,9:04,125.55801,-29.83808,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk007__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk007,10:31,127.43729,-29.10171,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk008__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk008,5:53,124.76483,-31.31235,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk009__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk009,17:38,123.73504,-28.18862,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk010__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk010,6:40,130.53504,-26.34352,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk011__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk011,5:00,122.95053,-31.05474,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk012__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk012,11:33,139.66497,-31.28833,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk013__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk013,10:33,132.21407,-19.17957,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk014__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk014,12:46,123.52675,-20.88845,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk015__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk015,8:25,128.014,-23.14916,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk016__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk016,17:38,127.43177,-22.11884,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk017__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk017,9:04,125.55801,-29.83808,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk018__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk018,14:31,132.64059,-31.25265,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk019__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk019,12:14,128.82295,-19.70288,0,1,-1
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk020__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk020,6:55,138.84692,-30.81709,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk021__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk021,10:55,125.17441,-20.34459,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk022__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk022,18:10,125.72264,-21.18706,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk023__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk023,8:20,124.12119,-27.97003,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk024__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk024,15:53,125.56058,-27.42834,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk025__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk025,15:52,124.57439,-28.62841,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk026__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk026,12:14,128.82295,-19.70288,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk027__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk027,15:16,127.18811,-18.21591,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk028__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk028,9:27,139.57995,-21.81019,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk029__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk029,8:20,124.12119,-27.97003,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk030__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk030,9:47,133.64729,-26.12979,0,1,-1
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk031__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk031,18:56,139.25173,-26.89113,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk032__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk032,12:42,132.19557,-21.71385,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk033__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk033,7:01,132.30344,-23.09028,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk034__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk034,12:51,136.87901,-21.38926,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk035__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk035,7:23,133.09098,-30.66931,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk036__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk036,6:42,134.19786,-30.15449,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk037__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk037,12:14,128.82295,-19.70288,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk038__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk038,12:42,132.19557,-21.71385,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk039__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk039,6:40,130.53504,-26.34352,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk040__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk040,5:32,139.8934,-24.00366,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk041__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk041,14:13,132.91453,-27.28401,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk042__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk042,5:00,122.95053,-31.05474,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk043__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk043,17:38,123.73504,-28.18862,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk044__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk044,12:14,128.82295,-19.70288,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk045__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk045,18:07,130.83273,-25.18678,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk046__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk046,14:31,132.64059,-31.25265,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk047__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk047,6:38,124.1552,-18.96269,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk048__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk048,16:27,139.79487,-29.37865,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk049__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk049,13:10,133.29156,-25.9507,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk050__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk050,15:25,125.87891,-25.56407,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk051__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk051,9:14,133.87992,-24.56021,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk052__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk052,6:22,135.58232,-21.78259,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk053__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk053,14:25,133.75745,-27.50972,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk054__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk054,7:01,132.30344,-23.09028,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk055__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk055,12:51,136.87901,-21.38926,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk056__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk056,6:57,123.90615,-23.12435,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk057__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk057,18:46,135.6516,-24.06287,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk058__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk058,17:33,124.28438,-23.81506,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk059__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk059,18:45,139.72223,-19.37701,0,1,-1
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk060__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk060,16:49,128.09222,-24.44662,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk061__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk061,6:28,131.5654,-25.01656,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk062__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk062,15:52,124.57439,-28.62841,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk063__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk063,8:33,126.93442,-28.27557,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk064__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk064,6:57,123.90615,-23.12435,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk065__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk065,15:29,127.78782,-26.16668,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk066__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk066,18:29,134.97253,-19.35341,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk067__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk067,6:46,127.55,-28.17198,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk068__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk068,9:26,132.58951,-28.9532,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk069__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk069,16:06,135.51509,-23.28208,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk070__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk070,14:01,126.32407,-25.60967,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk071__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk071,10:13,133.9099,-21.19183,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk072__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk072,10:55,125.17441,-20.34459,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk073__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk073,14:01,126.32407,-25.60967,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk074__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk074,8:00,131.40052,-25.53582,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk075__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk075,15:33,137.34288,-30.29243,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk076__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk076,9:49,138.8985,-23.51181,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk077__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk077,10:31,127.43729,-29.10171,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk078__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk078,5:20,137.73802,-27.74685,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk079__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk079,8:32,124.9756,-24.4069,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk080__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk080,11:45,134.68709,-18.39475,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk081__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk081,9:02,133.39252,-24.54189,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\38-audio-2209763694__chunk082__mel.png,Great Victoria Desert,Great Victoria Desert,38-audio-2209763694__chunk082,5:32,139.8934,-24.00366,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\39-audio-8349283313__chunk000__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,39-audio-8349283313__chunk000,12:51,136.87901,-21.38926,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\39-audio-8349283313__chunk001__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,39-audio-8349283313__chunk001,11:16,133.76372,-30.07904,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\39-audio-8349283313__chunk002__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,39-audio-8349283313__chunk002,16:01,127.69185,-22.86594,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\39-audio-8349283313__chunk003__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,39-audio-8349283313__chunk003,5:00,122.95053,-31.05474,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\39-audio-8349283313__chunk004__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,39-audio-8349283313__chunk004,16:11,131.36495,-24.94914,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\39-audio-8349283313__chunk005__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,39-audio-8349283313__chunk005,6:57,123.90615,-23.12435,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\39-audio-8349283313__chunk006__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,39-audio-8349283313__chunk006,18:45,132.15907,-25.25531,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\39-audio-8349283313__chunk007__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,39-audio-8349283313__chunk007,16:09,136.92972,-30.47198,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\39-audio-8349283313__chunk008__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,39-audio-8349283313__chunk008,7:23,133.09098,-30.66931,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\39-audio-8349283313__chunk009__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,39-audio-8349283313__chunk009,11:16,133.76372,-30.07904,0,1,0
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\39-audio-8349283313__chunk010__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,39-audio-8349283313__chunk010,15:33,137.34288,-30.29243,0,1,-1
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\40-audio-244040391__chunk000__mel.png,Simpson Strzelecki Dunefields,Simpson Strzelecki Dunefields,40-audio-244040391__chunk000,5:48,137.28936,-28.66026,0,1,0
