spec_fullpath,label,ibra_bioregion,recording_id,time_local,longitude,latitude,TSNE1,TSNE2
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk029__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk029,14:02,138.10121,-29.02812,-16.131634,15.187103
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk030__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk030,17:38,127.43177,-22.11884,-18.683086,22.87598
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk031__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk031,10:13,133.9099,-21.19183,-19.096624,20.960434
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk032__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk032,5:53,124.76483,-31.31235,-20.629091,20.153648
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk033__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk033,18:03,133.15403,-26.0808,-13.771401,18.931822
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk034__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk034,14:01,126.32407,-25.60967,-17.143332,20.8705
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk035__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk035,7:27,125.45458,-22.46139,-13.959233,6.603199
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk036__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk036,14:57,130.29385,-31.32003,-12.353574,7.0691504
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk037__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk037,8:58,137.8256,-18.04151,9.299007,-20.099089
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk038__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk038,12:51,136.87901,-21.38926,-14.24542,17.36508
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk039__mel.png,Murray-Darling Depression,Murray-Darling Depression,XC328201_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk039,11:04,135.59594,-30.87931,-5.942284,-11.408974
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,Central Ranges,Central Ranges,XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000,7:38,131.41563,-22.50839,-42.641605,11.891782
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,Central Ranges,Central Ranges,XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001,8:33,126.93442,-28.27557,-46.381847,12.163173
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,Central Ranges,Central Ranges,XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002,18:29,134.97253,-19.35341,-44.09214,12.676896
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003__mel.png,Central Ranges,Central Ranges,XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003,9:26,132.58951,-28.9532,-42.938477,13.233363
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004__mel.png,Central Ranges,Central Ranges,XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004,8:09,123.95583,-20.28742,-39.779003,10.73335
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005__mel.png,Central Ranges,Central Ranges,XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005,7:07,124.32254,-25.58433,-44.933628,13.294227
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk006__mel.png,Central Ranges,Central Ranges,XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk006,8:00,131.40052,-25.53582,-37.2394,8.461486
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk007__mel.png,Central Ranges,Central Ranges,XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk007,15:16,127.18811,-18.21591,-47.02738,10.909015
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk008__mel.png,Central Ranges,Central Ranges,XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk008,6:42,134.19786,-30.15449,-48.794056,9.8341
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk009__mel.png,Central Ranges,Central Ranges,XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk009,12:52,125.33323,-20.97374,-40.405827,12.820662
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk010__mel.png,Central Ranges,Central Ranges,XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk010,5:48,137.28936,-28.66026,-45.187927,9.931952
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk011__mel.png,Central Ranges,Central Ranges,XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk011,8:00,129.00374,-21.87641,-49.225704,13.145115
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk012__mel.png,Central Ranges,Central Ranges,XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk012,12:45,124.52448,-19.45375,-37.398808,10.778693
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk013__mel.png,Central Ranges,Central Ranges,XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk013,16:37,134.74119,-19.85776,-46.190987,14.5775585
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk014__mel.png,Central Ranges,Central Ranges,XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk014,7:01,132.30344,-23.09028,-31.35287,8.5079365
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk015__mel.png,Central Ranges,Central Ranges,XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk015,10:33,132.21407,-19.17957,-29.539167,8.751484
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk016__mel.png,Central Ranges,Central Ranges,XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk016,17:33,124.28438,-23.81506,-29.311558,10.955492
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk017__mel.png,Central Ranges,Central Ranges,XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk017,10:46,123.68854,-18.1872,-31.030802,10.738133
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk018__mel.png,Central Ranges,Central Ranges,XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk018,10:33,138.69613,-30.26745,-21.125908,18.589529
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk019__mel.png,Central Ranges,Central Ranges,XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk019,9:47,133.64729,-26.12979,-24.711597,21.838934
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk020__mel.png,Central Ranges,Central Ranges,XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk020,10:16,130.62865,-21.07578,-17.56055,17.399607
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk021__mel.png,Central Ranges,Central Ranges,XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk021,6:05,127.71744,-26.20363,-17.460094,14.614171
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk022__mel.png,Central Ranges,Central Ranges,XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk022,15:53,125.56058,-27.42834,-36.126232,16.411894
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk023__mel.png,Central Ranges,Central Ranges,XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk023,16:46,136.05046,-25.96142,-36.809486,12.165783
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk024__mel.png,Central Ranges,Central Ranges,XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk024,11:21,122.22145,-22.39465,-32.628483,9.818681
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk025__mel.png,Central Ranges,Central Ranges,XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk025,7:55,125.94541,-26.84934,-46.0383,15.833285
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk026__mel.png,Central Ranges,Central Ranges,XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk026,15:33,137.34288,-30.29243,-34.243523,11.679513
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk027__mel.png,Central Ranges,Central Ranges,XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk027,11:16,133.76372,-30.07904,-39.833275,8.693969
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk028__mel.png,Central Ranges,Central Ranges,XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk028,9:04,125.55801,-29.83808,-36.222248,9.015099
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk029__mel.png,Central Ranges,Central Ranges,XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk029,8:26,136.02686,-24.5619,-41.289654,8.36306
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk030__mel.png,Central Ranges,Central Ranges,XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk030,12:51,127.09844,-19.7596,-45.986355,11.486561
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk031__mel.png,Central Ranges,Central Ranges,XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk031,12:46,122.67343,-28.777,-48.01776,11.086745
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk032__mel.png,Central Ranges,Central Ranges,XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk032,15:29,127.78782,-26.16668,-49.435978,10.631929
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk033__mel.png,Central Ranges,Central Ranges,XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk033,16:04,138.35495,-19.54309,-41.578285,13.160678
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk034__mel.png,Central Ranges,Central Ranges,XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk034,14:02,138.10121,-29.02812,-43.67036,10.743478
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk035__mel.png,Central Ranges,Central Ranges,XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk035,17:57,125.07067,-23.77298,-43.874157,8.880494
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk036__mel.png,Central Ranges,Central Ranges,XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk036,7:23,133.09098,-30.66931,-44.333714,14.3947
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk037__mel.png,Central Ranges,Central Ranges,XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk037,11:20,122.31804,-29.17229,-46.787376,8.3275175
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk038__mel.png,Central Ranges,Central Ranges,XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk038,9:47,139.1011,-25.38102,-43.83769,11.8217745
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk039__mel.png,Central Ranges,Central Ranges,XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk039,7:38,131.41563,-22.50839,-41.889427,15.691664
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk040__mel.png,Central Ranges,Central Ranges,XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk040,9:47,133.64729,-26.12979,-42.170002,11.295861
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk041__mel.png,Central Ranges,Central Ranges,XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk041,12:24,130.83094,-24.75274,-27.491179,7.8312955
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk042__mel.png,Central Ranges,Central Ranges,XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk042,17:56,129.06473,-18.76272,-2.7478745,-7.5168257
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk000__mel.png,Finke,Finke,XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk000,17:38,123.73504,-28.18862,10.96284,-9.178369
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk001__mel.png,Finke,Finke,XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk001,17:24,126.94685,-26.44284,-2.4725342,7.836779
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk002__mel.png,Finke,Finke,XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk002,18:07,130.83273,-25.18678,-9.287839,-1.8871446
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk003__mel.png,Finke,Finke,XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk003,18:45,132.15907,-25.25531,-12.872345,-3.8339937
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk004__mel.png,Finke,Finke,XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk004,5:35,133.09356,-31.237,4.531621,-21.057941
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk005__mel.png,Finke,Finke,XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk005,6:40,130.53504,-26.34352,10.445617,-12.979268
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk006__mel.png,Finke,Finke,XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk006,18:03,133.15403,-26.0808,13.183432,-22.544561
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk007__mel.png,Finke,Finke,XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk007,15:29,127.78782,-26.16668,-1.8794581,6.4760346
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk008__mel.png,Finke,Finke,XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk008,8:24,139.18817,-27.24731,-1.2727399,6.976623
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk009__mel.png,Finke,Finke,XC386489_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri_leadbeateri__chunk009,18:56,139.25173,-26.89113,-6.221274,-10.081694
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC386595_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,Mitchell Grass Downs,Mitchell Grass Downs,XC386595_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000,10:33,132.21407,-19.17957,4.327441,-9.502091
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC386595_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,Mitchell Grass Downs,Mitchell Grass Downs,XC386595_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001,17:57,125.07067,-23.77298,9.760329,-7.885822
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC386595_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,Mitchell Grass Downs,Mitchell Grass Downs,XC386595_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002,9:52,139.07918,-19.90208,-0.23590218,-5.881299
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC386595_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003__mel.png,Mitchell Grass Downs,Mitchell Grass Downs,XC386595_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003,10:37,122.53293,-22.51798,7.0792246,-15.425314
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC407699_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,Great Victoria Desert,Great Victoria Desert,XC407699_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000,6:57,123.90615,-23.12435,5.994878,-12.567986
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC407699_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,Great Victoria Desert,Great Victoria Desert,XC407699_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001,17:43,127.85617,-28.70864,11.324372,-13.182331
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC407699_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002__mel.png,Great Victoria Desert,Great Victoria Desert,XC407699_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk002,16:04,138.35495,-19.54309,13.174849,-18.182928
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC407699_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003__mel.png,Great Victoria Desert,Great Victoria Desert,XC407699_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk003,5:55,126.4292,-31.42489,7.1703515,-16.585035
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC434077_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,Central Ranges,Central Ranges,XC434077_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000,7:38,131.41563,-22.50839,-4.5067697,6.9562497
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC434077_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001__mel.png,Central Ranges,Central Ranges,XC434077_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk001,18:30,131.65678,-25.04773,-5.233126,5.2727747
C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC434078_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000__mel.png,Central Ranges,Central Ranges,XC434078_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk000,15:16,127.18811,-18.21591,-4.438348,3.471432
