recording_id,spectrogram_path,spectrogram_path.1,duration_sec,low_freq_hz,peak_freq_hz,high_freq_hz,peak_amplitude_db,snr_db,latitude,longitude,ibra_bioregion,habitat,date,time_local,season,temp_celcius,humidity,sex,age_class,timestamp,hour,month,spec_fullpath,label,file_exists,label_idx
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004__mel.png,5,1913.5,2311.2,2955.7,91.4,14.6,-20.28742,123.95583,Central Ranges,Eucalypt open woodland,2/06/2024,8:09,Summer,30.5,73.9,Female,Adult,2024-06-02 08:09:00,8,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk004__mel.png,Central Ranges,True,1
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005__mel.png,5,924.7,1075.1,1573.1,57.0,12.8,-25.58433,124.32254,Central Ranges,Eucalypt open woodland,2/06/2024,7:07,Summer,25.4,40.7,Female,Adult,2024-06-02 07:07:00,7,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk005__mel.png,Central Ranges,True,1
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk006,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk006__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk006__mel.png,5,363.4,647.1,960.1,65.5,12.5,-25.53582,131.40052,Central Ranges,Eucalypt open woodland,2/06/2024,8:00,Summer,25.3,25.8,Female,Adult,2024-06-02 08:00:00,8,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk006__mel.png,Central Ranges,True,1
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk007,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk007__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk007__mel.png,5,2369.1,2745.1,3477.0,93.1,19.6,-18.21591,127.18811,Central Ranges,Eucalypt open woodland,2/06/2024,15:16,Summer,16.1,15.0,Female,Adult,2024-06-02 15:16:00,15,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk007__mel.png,Central Ranges,True,1
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk008,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk008__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk008__mel.png,5,2751.8,3152.1,3638.4,80.3,10.8,-30.15449,134.19786,Central Ranges,Eucalypt open woodland,2/06/2024,6:42,Summer,25.7,62.7,Female,Adult,2024-06-02 06:42:00,6,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk008__mel.png,Central Ranges,True,1
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk009,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk009__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk009__mel.png,5,579.7,928.6,1331.0,70.4,23.7,-20.97374,125.33323,Central Ranges,Eucalypt open woodland,2/06/2024,12:52,Summer,35.0,59.7,Female,Adult,2024-06-02 12:52:00,12,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk009__mel.png,Central Ranges,True,1
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk010,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk010__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk010__mel.png,5,166.7,318.1,1159.4,60.1,15.6,-28.66026,137.28936,Central Ranges,Eucalypt open woodland,2/06/2024,5:48,Summer,30.5,79.7,Female,Adult,2024-06-02 05:48:00,5,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk010__mel.png,Central Ranges,True,1
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk011,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk011__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk011__mel.png,5,223.9,460.4,1563.2,47.4,8.0,-21.87641,129.00374,Central Ranges,Eucalypt open woodland,2/06/2024,8:00,Summer,23.3,67.2,Female,Adult,2024-06-02 08:00:00,8,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk011__mel.png,Central Ranges,True,1
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk012,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk012__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk012__mel.png,5,928.0,1232.1,1591.8,60.5,21.6,-19.45375,124.52448,Central Ranges,Eucalypt open woodland,2/06/2024,12:45,Summer,16.0,61.1,Female,Adult,2024-06-02 12:45:00,12,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk012__mel.png,Central Ranges,True,1
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk013,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk013__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk013__mel.png,5,1752.4,2028.1,2599.7,99.3,9.1,-19.85776,134.74119,Central Ranges,Eucalypt open woodland,2/06/2024,16:37,Summer,31.0,73.5,Female,Adult,2024-06-02 16:37:00,16,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk013__mel.png,Central Ranges,True,1
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk014,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk014__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk014__mel.png,5,150.0,345.9,1929.9,56.5,15.4,-23.09028,132.30344,Central Ranges,Eucalypt open woodland,2/06/2024,7:01,Summer,33.9,34.0,Female,Adult,2024-06-02 07:01:00,7,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk014__mel.png,Central Ranges,True,1
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk015,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk015__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk015__mel.png,5,443.8,605.8,1056.2,53.9,19.0,-19.17957,132.21407,Central Ranges,Eucalypt open woodland,2/06/2024,10:33,Summer,23.7,16.6,Female,Adult,2024-06-02 10:33:00,10,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk015__mel.png,Central Ranges,True,1
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk016,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk016__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk016__mel.png,5,155.7,553.6,1356.9,45.4,17.9,-23.81506,124.28438,Central Ranges,Eucalypt open woodland,2/06/2024,17:33,Summer,26.3,51.1,Female,Adult,2024-06-02 17:33:00,17,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk016__mel.png,Central Ranges,True,1
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk017,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk017__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk017__mel.png,5,1053.9,1450.7,1721.1,72.8,17.1,-18.1872,123.68854,Central Ranges,Eucalypt open woodland,2/06/2024,10:46,Summer,26.0,32.7,Female,Adult,2024-06-02 10:46:00,10,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk017__mel.png,Central Ranges,True,1
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk018,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk018__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk018__mel.png,5,779.0,1139.8,1568.7,76.3,11.8,-30.26745,138.69613,Central Ranges,Eucalypt open woodland,2/06/2024,10:33,Summer,24.0,47.7,Female,Adult,2024-06-02 10:33:00,10,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk018__mel.png,Central Ranges,True,1
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk019,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk019__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk019__mel.png,5,1760.6,2185.3,3017.2,90.2,18.9,-26.12979,133.64729,Central Ranges,Eucalypt open woodland,2/06/2024,9:47,Summer,23.5,44.1,Female,Adult,2024-06-02 09:47:00,9,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk019__mel.png,Central Ranges,True,1
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk020,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk020__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk020__mel.png,5,667.4,894.1,1313.0,63.8,24.2,-21.07578,130.62865,Central Ranges,Eucalypt open woodland,2/06/2024,10:16,Summer,34.0,64.4,Female,Adult,2024-06-02 10:16:00,10,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk020__mel.png,Central Ranges,True,1
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk021,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk021__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk021__mel.png,5,2555.0,2882.4,3761.9,92.0,10.6,-26.20363,127.71744,Central Ranges,Eucalypt open woodland,2/06/2024,6:05,Summer,28.0,37.3,Female,Adult,2024-06-02 06:05:00,6,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk021__mel.png,Central Ranges,True,1
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk022,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk022__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk022__mel.png,5,621.5,955.0,1286.1,73.3,10.3,-27.42834,125.56058,Central Ranges,Eucalypt open woodland,2/06/2024,15:53,Summer,16.1,30.0,Female,Adult,2024-06-02 15:53:00,15,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk022__mel.png,Central Ranges,True,1
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk023,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk023__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk023__mel.png,5,2766.2,2966.7,3671.6,89.8,12.0,-25.96142,136.05046,Central Ranges,Eucalypt open woodland,2/06/2024,16:46,Summer,25.4,35.5,Female,Adult,2024-06-02 16:46:00,16,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk023__mel.png,Central Ranges,True,1
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk024,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk024__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk024__mel.png,5,286.5,606.6,997.8,53.0,19.6,-22.39465,122.22145,Central Ranges,Eucalypt open woodland,2/06/2024,11:21,Summer,16.4,33.6,Female,Adult,2024-06-02 11:21:00,11,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk024__mel.png,Central Ranges,True,1
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk025,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk025__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk025__mel.png,5,90.6,428.7,1632.1,63.8,11.6,-26.84934,125.94541,Central Ranges,Eucalypt open woodland,2/06/2024,7:55,Summer,26.1,20.7,Female,Adult,2024-06-02 07:55:00,7,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk025__mel.png,Central Ranges,True,1
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk026,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk026__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk026__mel.png,5,1430.8,1650.8,1927.6,62.5,18.7,-30.29243,137.34288,Central Ranges,Eucalypt open woodland,2/06/2024,15:33,Summer,33.7,50.4,Female,Adult,2024-06-02 15:33:00,15,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk026__mel.png,Central Ranges,True,1
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk027,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk027__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk027__mel.png,5,194.3,388.1,1846.6,55.0,17.9,-30.07904,133.76372,Central Ranges,Eucalypt open woodland,2/06/2024,11:16,Summer,26.7,75.9,Female,Adult,2024-06-02 11:16:00,11,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk027__mel.png,Central Ranges,True,1
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk028,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk028__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk028__mel.png,5,2212.5,2770.4,3333.9,82.2,19.5,-29.83808,125.55801,Central Ranges,Eucalypt open woodland,2/06/2024,9:04,Summer,29.4,76.4,Female,Adult,2024-06-02 09:04:00,9,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk028__mel.png,Central Ranges,True,1
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk029,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk029__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk029__mel.png,5,80.0,428.8,1825.7,67.1,8.6,-24.5619,136.02686,Central Ranges,Eucalypt open woodland,2/06/2024,8:26,Summer,15.6,14.0,Female,Adult,2024-06-02 08:26:00,8,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk029__mel.png,Central Ranges,True,1
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk030,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk030__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk030__mel.png,5,878.2,1088.1,1360.5,58.1,14.0,-19.7596,127.09844,Central Ranges,Eucalypt open woodland,2/06/2024,12:51,Summer,28.3,69.2,Female,Adult,2024-06-02 12:51:00,12,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk030__mel.png,Central Ranges,True,1
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk031,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk031__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk031__mel.png,5,1116.2,1461.6,1903.8,62.4,22.8,-28.777,122.67343,Central Ranges,Eucalypt open woodland,2/06/2024,12:46,Summer,38.8,72.6,Female,Adult,2024-06-02 12:46:00,12,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk031__mel.png,Central Ranges,True,1
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk032,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk032__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk032__mel.png,5,397.8,636.1,2066.1,65.8,15.9,-26.16668,127.78782,Central Ranges,Eucalypt open woodland,2/06/2024,15:29,Summer,24.4,47.9,Female,Adult,2024-06-02 15:29:00,15,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk032__mel.png,Central Ranges,True,1
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk033,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk033__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk033__mel.png,5,669.5,948.1,1408.3,75.0,20.0,-19.54309,138.35495,Central Ranges,Eucalypt open woodland,2/06/2024,16:04,Summer,32.5,17.9,Female,Adult,2024-06-02 16:04:00,16,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk033__mel.png,Central Ranges,True,1
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk034,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk034__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk034__mel.png,5,520.5,783.3,1186.3,51.7,12.0,-29.02812,138.10121,Central Ranges,Eucalypt open woodland,2/06/2024,14:02,Summer,29.7,77.0,Female,Adult,2024-06-02 14:02:00,14,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk034__mel.png,Central Ranges,True,1
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk035,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk035__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk035__mel.png,5,730.3,1029.1,1361.6,63.2,11.4,-23.77298,125.07067,Central Ranges,Eucalypt open woodland,2/06/2024,17:57,Summer,23.7,37.3,Female,Adult,2024-06-02 17:57:00,17,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk035__mel.png,Central Ranges,True,1
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk036,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk036__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk036__mel.png,5,1188.8,1547.8,2034.3,65.6,18.3,-30.66931,133.09098,Central Ranges,Eucalypt open woodland,2/06/2024,7:23,Summer,32.9,53.8,Female,Adult,2024-06-02 07:23:00,7,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk036__mel.png,Central Ranges,True,1
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk037,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk037__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk037__mel.png,5,1341.3,1640.7,1924.3,68.0,10.9,-29.17229,122.31804,Central Ranges,Eucalypt open woodland,2/06/2024,11:20,Summer,27.1,37.1,Female,Adult,2024-06-02 11:20:00,11,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk037__mel.png,Central Ranges,True,1
XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk038,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk038__mel.png,spectrograms/Lophochroa_leadbeateri/XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk038__mel.png,5,1552.1,2042.6,2719.2,93.2,15.2,-25.38102,139.1011,Central Ranges,Eucalypt open woodland,2/06/2024,9:47,Summer,27.4,61.5,Female,Adult,2024-06-02 09:47:00,9,6,C:\Users\rahma\Downloads\AI-Driven Bioacoustics\spectrograms\Lophochroa_leadbeateri\XC328202_-_Major_Mitchells_Cockatoo_-_Lophochroa_leadbeateri__chunk038__mel.png,Central Ranges,True,1
